OrderID,CustomerID,State,OrderDate,OrderSeason,OrderDayOfWeek,ProductCategory,ProductSubCategory,UnitPrice,Quantity,TotalAmount,DiscountPercent,DiscountAmount,FinalAmount,PaymentMethod,DeviceType,MembershipTier,ShippingDays,Returned,ReviewScore
ORD-010583,CUST-02607,GA,11/18/2024,Fall,Monday,Automotive,Parts,62.77,1,62.77,0,0,62.77,Buy Now Pay Later,Desktop,Gold,3,No,5
ORD-010584,CUST-08366,CO,2/21/2024,Winter,Wednesday,Sports & Outdoors,Water Sports,71.29,1,71.29,0,0,71.29,Google Pay,Mobile,Platinum,2,No,3
ORD-010585,CUST-01263,TN,2/22/2022,Winter,Tuesday,Books,Science,31.32,1,31.32,10,3.13,28.19,Google Pay,Mobile,Silver,3,No,2
ORD-010586,CUST-01673,MS,8/30/2022,Summer,Tuesday,Sports & Outdoors,Camping Gear,125.15,1,125.15,0,0,125.15,Credit Card,Desktop,Bronze,4,No,3
ORD-010587,CUST-07129,IL,12-11-2023,Winter,Monday,Home & Kitchen,Decor,257.8,1,257.8,5,12.89,244.91,Apple Pay,Desktop,Platinum,3,No,5
ORD-010588,CUST-04244,FL,6/30/2024,Summer,Sunday,Clothing,Tops,129.14,1,129.14,0,0,129.14,Credit Card,Desktop,Bronze,5,Yes,4
ORD-010589,CUST-05502,CO,4/22/2023,Spring,Saturday,Electronics,Cameras,839.65,2,1679.3,0,0,1679.3,Apple Pay,Desktop,Platinum,4,No,5
ORD-010590,CUST-04277,SC,11/17/2023,Fall,Friday,Home & Kitchen,Storage,147.68,2,295.36,10,29.54,265.82,Google Pay,Desktop,Gold,4,No,5
ORD-010591,CUST-08553,SC,11/15/2022,Fall,Tuesday,Clothing,Footwear,182.17,3,546.51,0,0,546.51,Gift Card,Tablet,Platinum,3,No,4
ORD-010592,CUST-02066,MA,10/27/2024,Fall,Sunday,Beauty & Personal Care,Haircare,36.43,2,72.86,0,0,72.86,Apple Pay,Tablet,Platinum,3,No,4
ORD-010593,CUST-02640,NY,06-02-2024,Summer,Sunday,Clothing,Outerwear,133.74,1,133.74,0,0,133.74,Apple Pay,Desktop,Gold,3,No,5
ORD-010594,CUST-07971,IL,09-03-2023,Fall,Sunday,Books,Fiction,18.16,1,18.16,0,0,18.16,Gift Card,Tablet,Platinum,5,No,2
ORD-010595,CUST-08181,FL,05-12-2024,Spring,Sunday,Health & Wellness,Vitamins,31.19,1,31.19,25,7.8,23.39,Debit Card,Tablet,Silver,4,No,5
ORD-010596,CUST-02416,WA,9/30/2023,Fall,Saturday,Sports & Outdoors,Water Sports,71.88,1,71.88,0,0,71.88,Apple Pay,Tablet,Bronze,4,Yes,2
ORD-010597,CUST-06928,MN,10-08-2023,Fall,Sunday,Books,Self-Help,44.38,1,44.38,25,11.1,33.28,Credit Card,Tablet,Silver,4,No,4
ORD-010598,CUST-05438,CO,6/23/2023,Summer,Friday,Sports & Outdoors,Water Sports,317.89,1,317.89,10,31.79,286.1,Buy Now Pay Later,Desktop,Bronze,3,No,2
ORD-010599,CUST-08226,OR,10-08-2022,Fall,Saturday,Electronics,Smartphones,225.28,2,450.56,0,0,450.56,Buy Now Pay Later,Tablet,Platinum,3,No,4
ORD-010600,CUST-08289,OR,12-06-2023,Winter,Wednesday,Health & Wellness,Vitamins,44.39,1,44.39,15,6.66,37.73,Gift Card,Tablet,Platinum,4,No,5
ORD-010601,CUST-07881,WY,10-11-2022,Fall,Tuesday,Beauty & Personal Care,Makeup,30.34,1,30.34,20,6.07,24.27,Buy Now Pay Later,Desktop,Silver,5,No,4
ORD-010602,CUST-03914,FL,7/13/2022,Summer,Wednesday,Books,Fiction,49.65,1,49.65,0,0,49.65,Debit Card,Desktop,Bronze,4,No,5
ORD-010603,CUST-06967,MI,12/30/2024,Winter,Monday,Automotive,Electronics,160.7,2,321.4,0,0,321.4,Google Pay,Tablet,Silver,4,No,3
ORD-010604,CUST-06826,WI,10/24/2022,Fall,Monday,Automotive,Parts,283.11,1,283.11,15,42.47,240.64,Credit Card,Tablet,Silver,3,No,3
ORD-010605,CUST-02368,AR,01-03-2023,Winter,Tuesday,Clothing,Tops,135.14,1,135.14,0,0,135.14,Debit Card,Desktop,Platinum,1,No,4
ORD-010606,CUST-07939,VA,12/19/2024,Winter,Thursday,Clothing,Bottoms,182.69,1,182.69,5,9.13,173.56,Apple Pay,Tablet,Platinum,5,No,4
ORD-010607,CUST-03647,NV,08-09-2023,Summer,Wednesday,Grocery,Beverages,39.53,1,39.53,5,1.98,37.55,PayPal,Tablet,Platinum,4,No,5
ORD-010608,CUST-01026,NY,05-10-2022,Spring,Tuesday,Clothing,Outerwear,81.78,1,81.78,0,0,81.78,Gift Card,Mobile,Platinum,3,No,1
ORD-010609,CUST-06534,KY,6/30/2024,Summer,Sunday,Sports & Outdoors,Cycling,493.91,1,493.91,15,74.09,419.82,Debit Card,Mobile,Platinum,4,No,5
ORD-010610,CUST-08208,TN,8/14/2023,Summer,Monday,Home & Kitchen,Bedding,278.02,1,278.02,0,0,278.02,Credit Card,Tablet,Bronze,3,No,5
ORD-010611,CUST-04547,AZ,1/15/2022,Winter,Saturday,Electronics,Smartphones,1241,4,4964,0,0,4964,Credit Card,Desktop,Gold,1,Yes,2
ORD-010612,CUST-02397,WI,12/18/2022,Winter,Sunday,Beauty & Personal Care,Haircare,10.12,1,10.12,10,1.01,9.11,Buy Now Pay Later,Mobile,Platinum,2,Yes,2
ORD-010613,CUST-07989,NH,5/30/2022,Spring,Monday,Clothing,Outerwear,173.33,2,346.66,5,17.33,329.33,Apple Pay,Tablet,Bronze,4,No,5
ORD-010614,CUST-06380,IA,05-09-2024,Spring,Thursday,Electronics,Tablets,527.84,1,527.84,15,79.18,448.66,Apple Pay,Desktop,Gold,3,No,5
ORD-010615,CUST-02013,MT,8/29/2023,Summer,Tuesday,Automotive,Parts,261.74,1,261.74,5,13.09,248.65,Apple Pay,Tablet,Silver,4,No,5
ORD-010616,CUST-03860,NH,5/19/2024,Spring,Sunday,Health & Wellness,Mental Wellness,12.68,2,25.36,10,2.54,22.82,Buy Now Pay Later,Mobile,Gold,2,No,3
ORD-010617,CUST-02347,KY,01-05-2023,Winter,Thursday,Sports & Outdoors,Camping Gear,70.72,1,70.72,10,7.07,63.65,Credit Card,Tablet,Gold,4,No,2
ORD-010618,CUST-03115,NH,10/22/2024,Fall,Tuesday,Grocery,Bakery,40.14,5,200.7,20,40.14,160.56,PayPal,Tablet,Gold,3,No,2
ORD-010619,CUST-03753,PA,09-02-2023,Fall,Saturday,Sports & Outdoors,Cycling,135.46,1,135.46,0,0,135.46,Google Pay,Tablet,Platinum,7,No,5
ORD-010620,CUST-01655,AZ,8/18/2024,Summer,Sunday,Electronics,Tablets,623.82,2,1247.64,5,62.38,1185.26,Buy Now Pay Later,Desktop,Bronze,2,No,3
ORD-010621,CUST-01513,CT,12-01-2022,Winter,Thursday,Grocery,Bakery,33.37,1,33.37,0,0,33.37,Debit Card,Tablet,Bronze,3,No,4
ORD-010622,CUST-08077,NE,07-07-2023,Summer,Friday,Toys & Games,Educational,25.36,2,50.72,5,2.54,48.18,Google Pay,Mobile,Gold,5,No,4
ORD-010623,CUST-08344,NE,4/15/2024,Spring,Monday,Automotive,Car Care,99.12,1,99.12,0,0,99.12,Credit Card,Mobile,Silver,4,No,3
ORD-010624,CUST-07401,AL,1/31/2023,Winter,Tuesday,Clothing,Accessories,147.71,1,147.71,10,14.77,132.94,Debit Card,Tablet,Platinum,4,No,4
ORD-010625,CUST-04020,NC,5/25/2023,Spring,Thursday,Books,History,41.51,2,83.02,0,0,83.02,Apple Pay,Tablet,Gold,2,No,4
ORD-010626,CUST-06967,OR,02-06-2023,Winter,Monday,Clothing,Bottoms,55.24,3,165.72,25,41.43,124.29,Buy Now Pay Later,Desktop,Bronze,3,No,4
ORD-010627,CUST-02983,ND,01-04-2022,Winter,Tuesday,Toys & Games,Educational,142.47,1,142.47,10,14.25,128.22,Apple Pay,Desktop,Platinum,3,No,1
ORD-010628,CUST-05452,MO,11/16/2024,Fall,Saturday,Automotive,Car Accessories,200.42,1,200.42,0,0,200.42,Apple Pay,Desktop,Gold,2,No,2
ORD-010629,CUST-05409,MT,12/25/2023,Winter,Monday,Health & Wellness,Mental Wellness,136.6,1,136.6,0,0,136.6,Apple Pay,Tablet,Bronze,4,No,2
ORD-010630,CUST-06119,NH,10/22/2023,Fall,Sunday,Sports & Outdoors,Fitness Equipment,381.39,1,381.39,0,0,381.39,Buy Now Pay Later,Desktop,Silver,5,No,3
ORD-010631,CUST-06965,OK,6/15/2023,Summer,Thursday,Electronics,Smartphones,727.13,1,727.13,0,0,727.13,Credit Card,Desktop,Platinum,1,No,5
ORD-010632,CUST-04969,KY,10/17/2024,Fall,Thursday,Automotive,Tools,161.67,3,485.01,0,0,485.01,Google Pay,Tablet,Silver,4,No,4
ORD-010633,CUST-07089,ND,3/21/2022,Spring,Monday,Toys & Games,Action Figures,10.08,2,20.16,0,0,20.16,Debit Card,Mobile,Silver,2,No,1
ORD-010634,CUST-04648,SD,12-04-2023,Winter,Monday,Automotive,Tools,100.77,1,100.77,0,0,100.77,PayPal,Tablet,Platinum,2,No,4
ORD-010635,CUST-08230,WA,3/26/2024,Spring,Tuesday,Electronics,Cameras,382.43,2,764.86,5,38.24,726.62,Buy Now Pay Later,Desktop,Gold,3,No,4
ORD-010636,CUST-03571,IL,7/18/2023,Summer,Tuesday,Grocery,Bakery,32.13,1,32.13,0,0,32.13,Debit Card,Mobile,Platinum,6,No,4
ORD-010637,CUST-07554,MN,8/29/2022,Summer,Monday,Home & Kitchen,Cookware,384.61,2,769.22,5,38.46,730.76,Debit Card,Tablet,Platinum,4,No,4
ORD-010638,CUST-07511,AZ,05-09-2024,Spring,Thursday,Beauty & Personal Care,Haircare,76.78,1,76.78,5,3.84,72.94,Buy Now Pay Later,Tablet,Platinum,6,No,1
ORD-010639,CUST-02362,WA,11-06-2024,Fall,Wednesday,Sports & Outdoors,Water Sports,423.76,1,423.76,0,0,423.76,Credit Card,Mobile,Platinum,3,No,4
ORD-010640,CUST-03493,WY,9/27/2022,Fall,Tuesday,Sports & Outdoors,Camping Gear,474.01,2,948.02,0,0,948.02,Google Pay,Mobile,Bronze,5,No,4
ORD-010641,CUST-01309,SD,10-01-2024,Fall,Tuesday,Beauty & Personal Care,Fragrances,20.7,4,82.8,15,12.42,70.38,Gift Card,Desktop,Platinum,2,No,5
ORD-010642,CUST-02231,TN,05-08-2024,Spring,Wednesday,Health & Wellness,Supplements,50.34,2,100.68,10,10.07,90.61,Credit Card,Mobile,Platinum,6,No,5
ORD-010643,CUST-06906,RI,05-02-2024,Spring,Thursday,Health & Wellness,Mental Wellness,44.86,1,44.86,0,0,44.86,Buy Now Pay Later,Desktop,Bronze,3,No,4
ORD-010644,CUST-05060,IA,2/22/2022,Winter,Tuesday,Grocery,Dairy,31.98,1,31.98,0,0,31.98,Gift Card,Desktop,Platinum,4,No,4
ORD-010645,CUST-08958,MO,8/17/2022,Summer,Wednesday,Beauty & Personal Care,Haircare,68.59,1,68.59,0,0,68.59,Gift Card,Desktop,Silver,4,No,4
ORD-010646,CUST-06183,NJ,2/27/2024,Winter,Tuesday,Books,Self-Help,9.49,2,18.98,15,2.85,16.13,Google Pay,Tablet,Bronze,5,No,2
ORD-010647,CUST-08570,CA,09-01-2023,Fall,Friday,Toys & Games,Board Games,143.62,1,143.62,5,7.18,136.44,Credit Card,Mobile,Gold,4,Yes,4
ORD-010648,CUST-05924,ND,1/13/2022,Winter,Thursday,Clothing,Outerwear,18.52,2,37.04,10,3.7,33.34,Google Pay,Mobile,Gold,2,No,3
ORD-010649,CUST-06980,TN,06-09-2022,Summer,Thursday,Toys & Games,Board Games,35.73,1,35.73,0,0,35.73,Gift Card,Mobile,Silver,3,No,4
ORD-010650,CUST-02075,NE,10-04-2022,Fall,Tuesday,Electronics,Smartphones,1225.45,1,1225.45,15,183.82,1041.63,Buy Now Pay Later,Desktop,Silver,5,No,5
ORD-010651,CUST-02117,NC,1/26/2022,Winter,Wednesday,Beauty & Personal Care,Fragrances,8.34,2,16.68,0,0,16.68,Debit Card,Mobile,Bronze,3,No,4
ORD-010652,CUST-03186,NE,9/18/2022,Fall,Sunday,Books,Self-Help,34.53,1,34.53,0,0,34.53,Debit Card,Mobile,Silver,3,No,3
ORD-010653,CUST-04007,OK,07-02-2022,Summer,Saturday,Books,Fiction,46.94,3,140.82,0,0,140.82,PayPal,Desktop,Gold,3,No,2
ORD-010654,CUST-06735,NC,05-01-2023,Spring,Monday,Books,Science,7.6,2,15.2,20,3.04,12.16,Buy Now Pay Later,Mobile,Silver,4,Yes,5
ORD-010655,CUST-02056,MA,1/17/2022,Winter,Monday,Grocery,Dairy,45.14,2,90.28,0,0,90.28,Credit Card,Mobile,Silver,2,No,4
ORD-010656,CUST-03812,UT,06-05-2022,Summer,Sunday,Books,Self-Help,19.14,1,19.14,0,0,19.14,PayPal,Tablet,Platinum,2,No,3
ORD-010657,CUST-07368,MI,2/14/2022,Winter,Monday,Books,Self-Help,37.59,2,75.18,0,0,75.18,Apple Pay,Desktop,Bronze,3,No,4
ORD-010658,CUST-07748,FL,7/29/2024,Summer,Monday,Clothing,Tops,16.51,2,33.02,15,4.95,28.07,Buy Now Pay Later,Mobile,Gold,1,Yes,2
ORD-010659,CUST-07827,AZ,8/27/2023,Summer,Sunday,Electronics,Cameras,71.88,1,71.88,15,10.78,61.1,Debit Card,Tablet,Platinum,5,No,5
ORD-010660,CUST-07267,VA,02-01-2025,Winter,Saturday,Books,Non-Fiction,49.04,5,245.2,5,12.26,232.94,Apple Pay,Desktop,Bronze,3,No,5
ORD-010661,CUST-08922,AK,11/17/2023,Fall,Friday,Beauty & Personal Care,Skincare,12.5,1,12.5,0,0,12.5,Buy Now Pay Later,Desktop,Bronze,3,No,5
ORD-010662,CUST-04021,WV,6/29/2023,Summer,Thursday,Toys & Games,Outdoor Toys,57.64,1,57.64,20,11.53,46.11,Buy Now Pay Later,Mobile,Platinum,1,No,3
ORD-010663,CUST-01599,NE,04-12-2023,Spring,Wednesday,Sports & Outdoors,Camping Gear,127.83,4,511.32,20,102.26,409.06,PayPal,Tablet,Silver,4,No,5
ORD-010664,CUST-03169,VT,9/23/2024,Fall,Monday,Clothing,Bottoms,75.54,2,151.08,0,0,151.08,PayPal,Desktop,Bronze,4,Yes,5
ORD-010665,CUST-07414,WA,11-04-2022,Fall,Friday,Beauty & Personal Care,Fragrances,32.99,5,164.95,0,0,164.95,Debit Card,Mobile,Gold,3,No,5
ORD-010666,CUST-02376,VT,7/13/2024,Summer,Saturday,Grocery,Dairy,15.93,1,15.93,0,0,15.93,PayPal,Desktop,Bronze,2,No,5
ORD-010667,CUST-05229,AK,04-11-2022,Spring,Monday,Electronics,Laptops,461.14,1,461.14,0,0,461.14,Gift Card,Tablet,Gold,6,No,2
ORD-010668,CUST-07060,IN,02-03-2025,Winter,Monday,Beauty & Personal Care,Makeup,34.95,1,34.95,15,5.24,29.71,Google Pay,Desktop,Silver,4,No,3
ORD-010669,CUST-04722,HI,05-04-2024,Spring,Saturday,Books,History,28.06,1,28.06,15,4.21,23.85,PayPal,Mobile,Platinum,3,No,4
ORD-010670,CUST-06671,MS,2/17/2022,Winter,Thursday,Beauty & Personal Care,Haircare,74.91,1,74.91,10,7.49,67.42,Gift Card,Desktop,Silver,6,No,4
ORD-010671,CUST-01007,ME,9/26/2023,Fall,Tuesday,Electronics,Smartphones,998.81,1,998.81,0,0,998.81,PayPal,Tablet,Gold,4,No,5
ORD-010672,CUST-07478,MI,9/29/2023,Fall,Friday,Beauty & Personal Care,Skincare,20.14,1,20.14,0,0,20.14,Google Pay,Mobile,Silver,1,No,1
ORD-010673,CUST-02197,VA,06-04-2024,Summer,Tuesday,Health & Wellness,Medical Devices,94.38,5,471.9,5,23.6,448.3,Google Pay,Mobile,Silver,2,No,3
ORD-010674,CUST-08884,DE,7/22/2024,Summer,Monday,Electronics,Tablets,480.92,1,480.92,15,72.14,408.78,Buy Now Pay Later,Desktop,Gold,3,No,5
ORD-010675,CUST-04232,SD,12/29/2023,Winter,Friday,Electronics,Smartphones,191.72,1,191.72,0,0,191.72,Apple Pay,Desktop,Gold,3,No,5
ORD-010676,CUST-01086,IA,05-09-2022,Spring,Monday,Beauty & Personal Care,Fragrances,30.99,1,30.99,0,0,30.99,Buy Now Pay Later,Desktop,Bronze,3,No,2
ORD-010677,CUST-03270,UT,04-03-2023,Spring,Monday,Electronics,Headphones,1212.85,1,1212.85,15,181.93,1030.92,Google Pay,Desktop,Silver,5,Yes,5
ORD-010678,CUST-06596,AL,09-07-2023,Fall,Thursday,Electronics,Tablets,1015.15,1,1015.15,5,50.76,964.39,Buy Now Pay Later,Tablet,Silver,3,Yes,5
ORD-010679,CUST-01092,OK,1/19/2022,Winter,Wednesday,Sports & Outdoors,Cycling,473.45,1,473.45,5,23.67,449.78,Apple Pay,Mobile,Silver,4,No,2
ORD-010680,CUST-05834,KS,12/25/2023,Winter,Monday,Toys & Games,Educational,145.1,1,145.1,5,7.26,137.84,Credit Card,Mobile,Silver,5,No,1
ORD-010681,CUST-03129,WA,02-07-2025,Winter,Friday,Health & Wellness,Medical Devices,35.36,1,35.36,5,1.77,33.59,Google Pay,Desktop,Gold,3,No,4
ORD-010682,CUST-02696,MI,5/16/2024,Spring,Thursday,Books,Fiction,11.68,1,11.68,0,0,11.68,Gift Card,Mobile,Silver,4,No,5
ORD-010683,CUST-06957,KS,08-02-2023,Summer,Wednesday,Books,History,43.57,1,43.57,10,4.36,39.21,Google Pay,Tablet,Bronze,5,No,5
ORD-010684,CUST-01671,NC,2/28/2024,Winter,Wednesday,Sports & Outdoors,Cycling,150.56,1,150.56,5,7.53,143.03,Buy Now Pay Later,Mobile,Silver,4,No,2
ORD-010685,CUST-05859,SC,05-09-2024,Spring,Thursday,Sports & Outdoors,Water Sports,258.73,1,258.73,0,0,258.73,Gift Card,Tablet,Silver,5,No,4
ORD-010686,CUST-08796,GA,07-09-2022,Summer,Saturday,Automotive,Parts,44.96,1,44.96,0,0,44.96,Apple Pay,Desktop,Silver,4,No,3
ORD-010687,CUST-03601,LA,10/14/2023,Fall,Saturday,Electronics,Cameras,435.1,1,435.1,0,0,435.1,Google Pay,Mobile,Silver,2,No,4
ORD-010688,CUST-03760,MT,2/27/2025,Winter,Thursday,Grocery,Bakery,27.33,4,109.32,0,0,109.32,Google Pay,Desktop,Silver,4,No,3
ORD-010689,CUST-01328,NM,10/15/2023,Fall,Sunday,Automotive,Tools,248.5,2,497,0,0,497,PayPal,Mobile,Platinum,4,No,4
ORD-010690,CUST-05623,WA,08-11-2023,Summer,Friday,Toys & Games,Board Games,131.15,1,131.15,15,19.67,111.48,Credit Card,Mobile,Platinum,1,No,4
ORD-010691,CUST-02775,PA,11/13/2024,Fall,Wednesday,Books,Science,14.23,1,14.23,0,0,14.23,Apple Pay,Mobile,Platinum,5,No,4
ORD-010692,CUST-03980,OK,08-12-2023,Summer,Saturday,Home & Kitchen,Appliances,264.79,1,264.79,0,0,264.79,Credit Card,Tablet,Bronze,4,No,4
ORD-010693,CUST-01556,RI,5/23/2023,Spring,Tuesday,Clothing,Footwear,74.24,2,148.48,0,0,148.48,Credit Card,Tablet,Bronze,3,No,5
ORD-010694,CUST-02725,NJ,9/14/2024,Fall,Saturday,Health & Wellness,Mental Wellness,19.27,3,57.81,0,0,57.81,Apple Pay,Desktop,Platinum,4,No,4
ORD-010695,CUST-01669,CT,02-03-2022,Winter,Thursday,Grocery,Beverages,43.41,1,43.41,20,8.68,34.73,Credit Card,Desktop,Bronze,3,No,5
ORD-010696,CUST-04576,MS,4/15/2023,Spring,Saturday,Toys & Games,Board Games,41.32,1,41.32,0,0,41.32,Buy Now Pay Later,Tablet,Gold,2,No,4
ORD-010697,CUST-05926,WY,02-04-2025,Winter,Tuesday,Sports & Outdoors,Camping Gear,356.4,1,356.4,0,0,356.4,Debit Card,Tablet,Gold,2,No,5
ORD-010698,CUST-01676,NM,5/23/2022,Spring,Monday,Sports & Outdoors,Water Sports,417.88,1,417.88,0,0,417.88,Debit Card,Mobile,Gold,1,No,5
ORD-010699,CUST-04698,NJ,11/28/2023,Fall,Tuesday,Beauty & Personal Care,Skincare,70.32,1,70.32,0,0,70.32,PayPal,Mobile,Platinum,2,No,5
ORD-010700,CUST-02327,AZ,07-11-2024,Summer,Thursday,Grocery,Organic,31.53,1,31.53,0,0,31.53,Debit Card,Desktop,Silver,4,No,5
ORD-010701,CUST-08449,ND,7/19/2022,Summer,Tuesday,Grocery,Beverages,31.15,2,62.3,0,0,62.3,Buy Now Pay Later,Tablet,Bronze,1,No,5
ORD-010702,CUST-01252,MO,01-12-2023,Winter,Thursday,Home & Kitchen,Bedding,228.95,2,457.9,0,0,457.9,PayPal,Desktop,Silver,5,No,4
ORD-010703,CUST-08319,MI,06-09-2024,Summer,Sunday,Clothing,Accessories,159.97,1,159.97,0,0,159.97,Google Pay,Tablet,Platinum,1,Yes,4
ORD-010704,CUST-07636,HI,08-11-2022,Summer,Thursday,Books,Non-Fiction,17.9,1,17.9,20,3.58,14.32,Apple Pay,Tablet,Platinum,1,No,5
ORD-010705,CUST-03284,GA,11-12-2024,Fall,Tuesday,Clothing,Footwear,188.26,1,188.26,0,0,188.26,Debit Card,Tablet,Silver,4,No,4
ORD-010706,CUST-05413,MO,3/20/2023,Spring,Monday,Beauty & Personal Care,Oral Care,54.49,1,54.49,0,0,54.49,PayPal,Mobile,Silver,6,No,4
ORD-010707,CUST-03368,ND,5/15/2022,Spring,Sunday,Electronics,Smartphones,927.01,1,927.01,20,185.4,741.61,Debit Card,Tablet,Silver,4,No,5
ORD-010708,CUST-06364,OH,08-08-2023,Summer,Tuesday,Electronics,Cameras,124.6,1,124.6,0,0,124.6,PayPal,Mobile,Platinum,5,No,5
ORD-010709,CUST-03719,IA,11-09-2022,Fall,Wednesday,Electronics,Tablets,185.55,1,185.55,15,27.83,157.72,PayPal,Desktop,Bronze,2,No,3
ORD-010710,CUST-04190,OK,12/24/2023,Winter,Sunday,Grocery,Bakery,40.87,1,40.87,20,8.17,32.7,Buy Now Pay Later,Tablet,Gold,3,No,4
ORD-010711,CUST-02720,CT,4/29/2023,Spring,Saturday,Books,Science,28.11,1,28.11,0,0,28.11,Gift Card,Desktop,Gold,6,No,5
ORD-010712,CUST-05700,SD,03-11-2024,Spring,Monday,Grocery,Organic,13.46,4,53.84,10,5.38,48.46,Credit Card,Tablet,Bronze,4,No,4
ORD-010713,CUST-05124,IL,7/29/2024,Summer,Monday,Beauty & Personal Care,Skincare,85.76,3,257.28,0,0,257.28,Debit Card,Desktop,Gold,4,No,3
ORD-010714,CUST-07946,NY,10/30/2023,Fall,Monday,Automotive,Electronics,100.83,2,201.66,10,20.17,181.49,Credit Card,Tablet,Bronze,3,No,5
ORD-010715,CUST-06661,HI,4/13/2024,Spring,Saturday,Grocery,Snacks,7.87,1,7.87,0,0,7.87,Buy Now Pay Later,Tablet,Bronze,4,No,4
ORD-010716,CUST-01241,CO,10/17/2023,Fall,Tuesday,Electronics,Smartphones,646.17,1,646.17,0,0,646.17,Buy Now Pay Later,Desktop,Platinum,3,No,5
ORD-010717,CUST-05596,RI,9/19/2024,Fall,Thursday,Electronics,Cameras,432.26,1,432.26,0,0,432.26,Buy Now Pay Later,Mobile,Silver,5,No,3
ORD-010718,CUST-07258,WV,11-09-2023,Fall,Thursday,Books,Fiction,8.62,1,8.62,0,0,8.62,Debit Card,Mobile,Silver,7,No,2
ORD-010719,CUST-02671,MD,12-08-2023,Winter,Friday,Beauty & Personal Care,Haircare,56.45,3,169.35,0,0,169.35,Gift Card,Desktop,Platinum,5,No,5
ORD-010720,CUST-02063,HI,7/14/2024,Summer,Sunday,Health & Wellness,Supplements,39.41,1,39.41,0,0,39.41,Google Pay,Desktop,Silver,5,No,4
ORD-010721,CUST-08523,OK,6/23/2022,Summer,Thursday,Toys & Games,Board Games,20.53,1,20.53,20,4.11,16.42,Gift Card,Tablet,Gold,4,No,5
ORD-010722,CUST-05539,CO,8/26/2024,Summer,Monday,Home & Kitchen,Decor,229.19,2,458.38,15,68.76,389.62,Debit Card,Tablet,Bronze,2,No,5
ORD-010723,CUST-02569,WA,3/13/2022,Spring,Sunday,Clothing,Tops,66.62,1,66.62,10,6.66,59.96,Debit Card,Tablet,Bronze,1,No,3
ORD-010724,CUST-07222,ME,06-07-2024,Summer,Friday,Books,Fiction,12.32,3,36.96,15,5.54,31.42,Google Pay,Tablet,Silver,5,No,1
ORD-010725,CUST-01987,HI,12-07-2022,Winter,Wednesday,Beauty & Personal Care,Fragrances,67.25,1,67.25,0,0,67.25,Buy Now Pay Later,Tablet,Platinum,2,No,4
ORD-010726,CUST-01698,OK,3/18/2022,Spring,Friday,Home & Kitchen,Bedding,88.71,1,88.71,10,8.87,79.84,Google Pay,Desktop,Gold,3,No,3
ORD-010727,CUST-05835,TX,2/28/2025,Winter,Friday,Toys & Games,Puzzles,75.46,1,75.46,0,0,75.46,Gift Card,Desktop,Platinum,4,No,1
ORD-010728,CUST-01299,NJ,10-11-2023,Fall,Wednesday,Books,Self-Help,15.31,1,15.31,20,3.06,12.25,Debit Card,Desktop,Bronze,1,No,5
ORD-010729,CUST-07826,NH,01-02-2025,Winter,Thursday,Beauty & Personal Care,Oral Care,7.57,1,7.57,20,1.51,6.06,PayPal,Tablet,Bronze,3,No,3
ORD-010730,CUST-07756,ME,11/26/2022,Fall,Saturday,Sports & Outdoors,Water Sports,388.71,1,388.71,0,0,388.71,PayPal,Tablet,Bronze,2,No,3
ORD-010731,CUST-05786,SC,10/25/2022,Fall,Tuesday,Health & Wellness,Vitamins,100.83,1,100.83,15,15.12,85.71,Buy Now Pay Later,Desktop,Bronze,4,No,5
ORD-010732,CUST-06593,HI,10/15/2022,Fall,Saturday,Automotive,Electronics,243.59,3,730.77,0,0,730.77,Credit Card,Mobile,Platinum,2,No,4
ORD-010733,CUST-07967,ME,5/23/2024,Spring,Thursday,Sports & Outdoors,Camping Gear,379.4,2,758.8,5,37.94,720.86,Apple Pay,Mobile,Gold,2,No,5
ORD-010734,CUST-01228,AZ,07-09-2023,Summer,Sunday,Sports & Outdoors,Team Sports,13.91,2,27.82,0,0,27.82,Apple Pay,Tablet,Silver,3,No,5
ORD-010735,CUST-02491,WY,6/21/2022,Summer,Tuesday,Clothing,Bottoms,192.09,3,576.27,0,0,576.27,Debit Card,Mobile,Gold,1,No,4
ORD-010736,CUST-06025,TN,5/30/2024,Spring,Thursday,Health & Wellness,Vitamins,42.19,2,84.38,0,0,84.38,Credit Card,Mobile,Silver,1,No,5
ORD-010737,CUST-05844,FL,10/30/2024,Fall,Wednesday,Electronics,Smartphones,282.86,1,282.86,0,0,282.86,Buy Now Pay Later,Desktop,Platinum,3,No,5
ORD-010738,CUST-06988,KS,12/20/2022,Winter,Tuesday,Beauty & Personal Care,Haircare,78.66,1,78.66,10,7.87,70.79,Credit Card,Tablet,Gold,2,No,5
ORD-010739,CUST-06339,WV,02-03-2023,Winter,Friday,Health & Wellness,Medical Devices,134.44,1,134.44,0,0,134.44,PayPal,Tablet,Gold,3,No,2
ORD-010740,CUST-03403,VT,11-09-2023,Fall,Thursday,Sports & Outdoors,Team Sports,176.63,3,529.89,0,0,529.89,Apple Pay,Mobile,Platinum,3,Yes,5
ORD-010741,CUST-05554,CT,01-02-2023,Winter,Monday,Clothing,Accessories,30.41,1,30.41,20,6.08,24.33,Google Pay,Mobile,Gold,5,No,5
ORD-010742,CUST-03355,WY,11-10-2022,Fall,Thursday,Books,Self-Help,30.41,1,30.41,0,0,30.41,Apple Pay,Tablet,Gold,4,No,2
